"age","workclass","educational.num","marital.status","occupation","relationship","gender","capital.gain","capital.loss","hours.per.week","income_.50K"
55,"Private",13,"Married-civ-spouse","Other-service","Other-relative","Male",0,0,35,"0"
30,"Private",10,"Separated","Adm-clerical","Unmarried","Female",0,0,40,"0"
31,"Private",13,"Never-married","Prof-specialty","Unmarried","Male",0,0,40,"0"
17,"Private",5,"Never-married","Handlers-cleaners","Own-child","Male",0,0,12,"0"
17,"Private",7,"Never-married","Machine-op-inspct","Own-child","Male",0,0,12,"0"
60,"Federal-gov",9,"Widowed","Adm-clerical","Not-in-family","Male",0,0,40,"0"
43,"State-gov",10,"Divorced","Adm-clerical","Other-relative","Female",0,0,40,"0"
29,"Private",9,"Never-married","Exec-managerial","Not-in-family","Male",0,0,50,"0"
37,"Private",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,45,"0"
36,"Private",12,"Never-married","Prof-specialty","Not-in-family","Male",0,1669,45,"0"
47,"Self-emp-not-inc",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"0"
22,"Private",13,"Never-married","Sales","Own-child","Male",0,0,40,"0"
31,"Private",13,"Married-civ-spouse","Prof-specialty","Wife","Female",0,0,35,"0"
44,"Private",9,"Never-married","Adm-clerical","Own-child","Male",0,1504,50,"0"
38,"Private",10,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"0"
67,"Private",9,"Divorced","Craft-repair","Not-in-family","Male",0,0,40,"0"
28,"Private",9,"Never-married","Adm-clerical","Other-relative","Female",0,0,38,"0"
22,"Private",9,"Never-married","Craft-repair","Own-child","Male",0,0,40,"0"
38,"Private",13,"Never-married","Farming-fishing","Not-in-family","Male",0,0,40,"0"
28,"Private",2,"Never-married","Machine-op-inspct","Not-in-family","Female",0,0,40,"0"
61,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"0"
51,"Private",12,"Married-civ-spouse","Prof-specialty","Wife","Female",0,0,40,"1"
40,"Private",4,"Married-civ-spouse","Sales","Husband","Male",4064,0,40,"0"
47,"Private",10,"Divorced","Exec-managerial","Unmarried","Female",0,0,40,"0"
37,"Private",10,"Divorced","Adm-clerical","Not-in-family","Female",0,0,40,"0"
45,"Private",14,"Never-married","Adm-clerical","Not-in-family","Female",0,0,40,"0"
65,"Local-gov",9,"Married-civ-spouse","Other-service","Husband","Male",0,0,8,"0"
48,"Private",10,"Divorced","Exec-managerial","Not-in-family","Female",0,0,38,"0"
49,"Self-emp-inc",10,"Divorced","Exec-managerial","Unmarried","Female",0,0,32,"0"
42,"Local-gov",10,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,72,"1"
36,"Private",5,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,35,"0"
25,"Private",9,"Never-married","Handlers-cleaners","Not-in-family","Female",0,0,40,"0"
24,"Federal-gov",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,40,"0"
46,"Local-gov",9,"Never-married","Craft-repair","Own-child","Male",0,0,40,"0"
34,"Private",10,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"0"
61,"Private",13,"Married-civ-spouse","Other-service","Husband","Male",0,0,20,"0"
45,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
34,"Local-gov",12,"Married-civ-spouse","Other-service","Husband","Male",0,0,80,"0"
43,"Private",10,"Divorced","Prof-specialty","Unmarried","Female",0,0,40,"0"
40,"State-gov",14,"Never-married","Craft-repair","Not-in-family","Male",0,0,80,"0"
36,"Self-emp-not-inc",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,60,"0"
43,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
28,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,35,"0"
56,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"0"
22,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,40,"0"
18,"Self-emp-inc",9,"Never-married","Transport-moving","Own-child","Male",0,0,60,"0"
45,"Private",9,"Divorced","Adm-clerical","Unmarried","Female",0,0,38,"0"
24,"State-gov",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,15,"0"
46,"Local-gov",14,"Never-married","Prof-specialty","Not-in-family","Female",0,1564,45,"1"
21,"Private",10,"Never-married","Other-service","Other-relative","Male",0,0,16,"0"
54,"Private",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,48,"1"
35,"Federal-gov",13,"Married-spouse-absent","Exec-managerial","Not-in-family","Male",0,0,40,"0"
49,"Private",10,"Divorced","Adm-clerical","Not-in-family","Male",0,0,40,"0"
17,"Private",7,"Never-married","Sales","Own-child","Female",0,0,15,"0"
44,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",7298,0,40,"1"
49,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,46,"0"
23,"Private",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,25,"0"
43,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
29,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,38,"0"
24,"Private",14,"Never-married","Sales","Unmarried","Female",0,0,38,"0"
34,"Private",5,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"0"
42,"State-gov",14,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,40,"1"
36,"Local-gov",13,"Never-married","Prof-specialty","Not-in-family","Male",0,0,50,"0"
55,"Local-gov",14,"Married-civ-spouse","Prof-specialty","Wife","Female",0,2267,40,"0"
31,"Local-gov",13,"Divorced","Prof-specialty","Unmarried","Female",0,0,60,"0"
28,"Private",10,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,50,"1"
45,"Private",10,"Married-civ-spouse","Transport-moving","Husband","Male",7298,0,50,"1"
43,"Private",12,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,30,"0"
40,"Private",13,"Never-married","Tech-support","Not-in-family","Female",0,2258,48,"0"
55,"Private",10,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,6,"1"
34,"Private",12,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"1"
42,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,45,"1"
37,"Private",9,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,40,"0"
32,"Self-emp-inc",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,55,"1"
59,"Private",13,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"1"
41,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
67,"Private",6,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,20,"0"
66,"Private",6,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,40,"0"
58,"Private",12,"Married-civ-spouse","Exec-managerial","Husband","Male",5178,0,60,"1"
28,"Private",12,"Never-married","Adm-clerical","Own-child","Male",0,0,32,"0"
42,"Private",9,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,45,"0"
35,"Private",9,"Married-civ-spouse","Priv-house-serv","Other-relative","Female",0,0,20,"0"
25,"Private",9,"Divorced","Craft-repair","Not-in-family","Male",3325,0,45,"0"
26,"Private",9,"Never-married","Machine-op-inspct","Not-in-family","Male",0,0,40,"0"
72,"Self-emp-not-inc",4,"Married-civ-spouse","Other-service","Husband","Male",2290,0,45,"0"
22,"Private",10,"Never-married","Sales","Not-in-family","Female",0,0,42,"0"
51,"Local-gov",10,"Divorced","Protective-serv","Unmarried","Female",0,0,40,"0"
36,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,2002,40,"0"
36,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,52,"0"
29,"Private",11,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
49,"Private",13,"Never-married","Other-service","Not-in-family","Female",0,0,35,"0"
47,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,1485,47,"0"
27,"Private",9,"Never-married","Machine-op-inspct","Own-child","Female",0,0,34,"0"
30,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",99999,0,35,"1"
53,"Private",10,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"0"
68,"Self-emp-not-inc",4,"Married-civ-spouse","Farming-fishing","Husband","Male",0,0,30,"0"
62,"Self-emp-not-inc",14,"Divorced","Prof-specialty","Unmarried","Female",0,0,32,"0"
58,"Private",9,"Separated","Other-service","Not-in-family","Female",2907,0,43,"0"
28,"Private",9,"Married-civ-spouse","Tech-support","Wife","Female",0,0,40,"1"
53,"Private",14,"Married-civ-spouse","Exec-managerial","Husband","Male",15024,0,50,"1"
44,"Private",10,"Married-civ-spouse","Sales","Husband","Male",0,0,50,"1"
28,"Private",10,"Divorced","Adm-clerical","Not-in-family","Female",0,0,40,"0"
72,"Private",9,"Married-civ-spouse","Sales","Husband","Male",0,0,12,"0"
33,"Private",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,60,"1"
26,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,15,"0"
31,"Private",7,"Never-married","Machine-op-inspct","Not-in-family","Female",0,0,36,"0"
63,"Private",2,"Widowed","Machine-op-inspct","Unmarried","Female",0,0,44,"0"
62,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,20,"1"
50,"Local-gov",9,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,40,"0"
24,"Private",10,"Married-civ-spouse","Adm-clerical","Wife","Female",0,0,40,"0"
38,"Local-gov",10,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"1"
48,"Local-gov",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
29,"Private",9,"Never-married","Adm-clerical","Not-in-family","Female",0,0,55,"0"
41,"Private",10,"Separated","Adm-clerical","Not-in-family","Female",0,0,38,"0"
28,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,46,"0"
17,"Local-gov",6,"Never-married","Protective-serv","Own-child","Female",0,1602,40,"0"
29,"State-gov",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"1"
42,"Private",11,"Married-civ-spouse","Sales","Husband","Male",0,0,40,"1"
31,"Private",4,"Never-married","Craft-repair","Unmarried","Male",0,0,40,"0"
49,"Private",12,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,45,"1"
26,"Local-gov",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
43,"Private",8,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
56,"Self-emp-not-inc",9,"Married-spouse-absent","Exec-managerial","Not-in-family","Male",0,0,70,"0"
39,"Private",9,"Never-married","Machine-op-inspct","Unmarried","Female",0,0,40,"0"
24,"Private",9,"Never-married","Adm-clerical","Other-relative","Male",0,0,40,"0"
42,"Private",4,"Married-civ-spouse","Handlers-cleaners","Husband","Male",0,0,99,"0"
21,"Private",10,"Never-married","Craft-repair","Not-in-family","Male",0,0,45,"0"
37,"Private",13,"Married-spouse-absent","Exec-managerial","Not-in-family","Female",0,0,40,"0"
53,"Federal-gov",10,"Divorced","Handlers-cleaners","Not-in-family","Male",0,0,40,"0"
22,"Private",9,"Never-married","Other-service","Not-in-family","Female",0,0,40,"0"
17,"Private",7,"Never-married","Other-service","Own-child","Female",0,0,10,"0"
25,"Private",13,"Never-married","Adm-clerical","Not-in-family","Male",0,0,30,"0"
27,"Local-gov",9,"Never-married","Protective-serv","Own-child","Male",0,0,38,"0"
30,"Private",7,"Never-married","Protective-serv","Not-in-family","Female",0,0,35,"0"
40,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,50,"1"
36,"Private",9,"Widowed","Other-service","Not-in-family","Female",0,0,40,"0"
49,"Private",9,"Widowed","Machine-op-inspct","Unmarried","Female",0,0,40,"0"
39,"Private",13,"Separated","Prof-specialty","Unmarried","Female",0,0,40,"1"
46,"State-gov",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
51,"Private",10,"Married-civ-spouse","Handlers-cleaners","Husband","Male",3464,0,48,"0"
38,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,50,"0"
46,"Private",10,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,40,"0"
23,"Private",10,"Never-married","Other-service","Own-child","Male",0,0,30,"0"
36,"Private",12,"Married-civ-spouse","Exec-managerial","Wife","Female",0,0,50,"1"
52,"Private",9,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"1"
42,"Self-emp-inc",15,"Married-civ-spouse","Prof-specialty","Husband","Male",0,1977,50,"1"
47,"Local-gov",14,"Never-married","Prof-specialty","Not-in-family","Female",0,0,45,"1"
43,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
43,"Local-gov",10,"Married-civ-spouse","Protective-serv","Husband","Male",0,1887,40,"1"
47,"Private",9,"Divorced","Tech-support","Not-in-family","Female",0,0,36,"0"
43,"Private",15,"Married-civ-spouse","Prof-specialty","Husband","Male",15024,0,50,"1"
21,"Private",10,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
29,"Private",9,"Married-civ-spouse","Sales","Husband","Male",0,0,60,"0"
41,"Private",8,"Married-civ-spouse","Other-service","Wife","Female",0,0,10,"0"
46,"State-gov",9,"Separated","Adm-clerical","Unmarried","Female",0,0,38,"0"
45,"Private",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,45,"1"
59,"Private",10,"Married-civ-spouse","Tech-support","Husband","Male",0,0,40,"1"
36,"Private",9,"Married-spouse-absent","Adm-clerical","Unmarried","Female",0,0,40,"0"
53,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"1"
35,"Private",13,"Divorced","Other-service","Not-in-family","Female",0,0,40,"0"
35,"Private",9,"Married-civ-spouse","Adm-clerical","Husband","Male",0,0,36,"0"
23,"Private",10,"Never-married","Sales","Not-in-family","Male",0,0,40,"0"
21,"Private",9,"Never-married","Machine-op-inspct","Own-child","Female",0,0,40,"0"
43,"Local-gov",11,"Married-civ-spouse","Protective-serv","Husband","Male",0,0,56,"0"
26,"Private",10,"Never-married","Sales","Other-relative","Female",0,0,35,"0"
18,"Private",10,"Never-married","Adm-clerical","Other-relative","Female",0,0,20,"0"
53,"Private",9,"Divorced","Adm-clerical","Not-in-family","Female",0,0,45,"0"
51,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",5178,0,60,"1"
36,"Private",10,"Never-married","Transport-moving","Not-in-family","Male",0,0,40,"0"
28,"Private",10,"Divorced","Tech-support","Not-in-family","Male",0,0,24,"0"
57,"Self-emp-inc",10,"Married-civ-spouse","Exec-managerial","Husband","Male",99999,0,60,"1"
30,"Local-gov",14,"Never-married","Prof-specialty","Not-in-family","Female",0,0,45,"0"
26,"Private",10,"Married-civ-spouse","Sales","Wife","Female",0,0,40,"0"
35,"Private",9,"Never-married","Machine-op-inspct","Not-in-family","Male",0,0,40,"0"
43,"Federal-gov",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,40,"1"
47,"Private",9,"Widowed","Craft-repair","Not-in-family","Male",0,0,40,"0"
51,"Self-emp-not-inc",13,"Married-civ-spouse","Exec-managerial","Wife","Female",0,0,25,"0"
41,"Private",13,"Never-married","Prof-specialty","Not-in-family","Female",0,0,45,"0"
28,"Private",9,"Married-civ-spouse","Adm-clerical","Own-child","Female",0,0,40,"0"
42,"Private",10,"Divorced","Other-service","Unmarried","Female",0,0,32,"0"
44,"Self-emp-not-inc",10,"Married-spouse-absent","Exec-managerial","Not-in-family","Male",0,0,80,"0"
58,"Self-emp-inc",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"1"
45,"Private",13,"Married-civ-spouse","Craft-repair","Husband","Male",7688,0,40,"1"
59,"Self-emp-not-inc",7,"Married-civ-spouse","Sales","Husband","Male",0,0,70,"1"
58,"Private",13,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"1"
51,"State-gov",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"0"
35,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,40,"0"
59,"Private",4,"Married-civ-spouse","Machine-op-inspct","Husband","Male",0,0,40,"0"
22,"Private",10,"Never-married","Tech-support","Not-in-family","Male",0,0,50,"0"
58,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
31,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"0"
54,"Local-gov",9,"Married-civ-spouse","Transport-moving","Husband","Male",0,0,40,"0"
43,"Private",9,"Separated","Adm-clerical","Unmarried","Female",0,0,40,"0"
64,"Private",10,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,40,"0"
51,"Private",6,"Widowed","Sales","Unmarried","Female",0,0,40,"0"
34,"Private",9,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,45,"0"
29,"Private",13,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,50,"1"
42,"Private",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,52,"0"
24,"Private",10,"Married-civ-spouse","Machine-op-inspct","Wife","Female",7298,0,48,"1"
30,"Local-gov",13,"Married-civ-spouse","Prof-specialty","Husband","Male",0,0,50,"1"
53,"Private",9,"Divorced","Machine-op-inspct","Not-in-family","Female",0,0,40,"0"
28,"Private",10,"Never-married","Prof-specialty","Not-in-family","Female",3325,0,50,"0"
36,"Private",9,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
40,"Private",10,"Married-civ-spouse","Machine-op-inspct","Husband","Male",2580,0,40,"0"
47,"Private",13,"Divorced","Exec-managerial","Not-in-family","Male",0,2258,40,"1"
31,"Private",9,"Married-civ-spouse","Craft-repair","Husband","Male",7298,0,40,"1"
42,"Private",9,"Divorced","Machine-op-inspct","Unmarried","Female",0,0,40,"0"
44,"Private",11,"Married-civ-spouse","Craft-repair","Husband","Male",0,0,40,"1"
35,"Self-emp-not-inc",10,"Married-civ-spouse","Other-service","Husband","Male",0,0,60,"0"
18,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,35,"0"
52,"Private",9,"Married-civ-spouse","Sales","Husband","Male",0,0,60,"1"
20,"Private",9,"Never-married","Sales","Own-child","Male",0,0,40,"0"
23,"Private",12,"Never-married","Adm-clerical","Not-in-family","Male",0,0,40,"0"
18,"Private",9,"Never-married","Adm-clerical","Own-child","Male",0,0,35,"0"
35,"Private",14,"Married-civ-spouse","Prof-specialty","Husband","Male",0,1977,45,"1"
53,"Private",13,"Divorced","Adm-clerical","Unmarried","Female",0,0,40,"0"
45,"Self-emp-not-inc",10,"Married-civ-spouse","Craft-repair","Husband","Male",0,1485,40,"1"
38,"Private",9,"Married-civ-spouse","Other-service","Wife","Female",0,0,43,"0"
72,"Self-emp-inc",3,"Married-civ-spouse","Exec-managerial","Husband","Male",0,0,20,"0"
37,"Private",9,"Divorced","Transport-moving","Not-in-family","Male",0,0,40,"0"
27,"Private",9,"Never-married","Other-service","Not-in-family","Male",0,0,48,"0"
40,"Private",13,"Married-civ-spouse","Sales","Husband","Male",0,0,50,"1"
22,"Private",9,"Never-married","Adm-clerical","Own-child","Female",0,0,20,"0"
